id,scrape_id,last_scraped,source,name,host_id,host_profile_id,host_name,hosts time as user,hosts time as host,host_listings_count,host_identity_verified,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,total stay days,total price,minimum_nights,maximum_nights,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
45138779,2.03E+13,4/15/2026,previous scrape,Brooklyn Rest,305090694,1.46E+18,Shaya,"6,5","6,5",1,t,Brooklyn,40.60896,-73.97332,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,301,20,6020,30,365,4/15/2026,8,9/1/2020,12/31/2020,4.88,5,4.88,5,5,5,5,1,0,0.12
45503538,2.03E+13,4/15/2026,previous scrape,1BR in historic hood PLG-steps to train & park,20084270,1.46E+18,Jennifer,"11,8","11,7",2,t,Brooklyn,40.66033,-73.96036,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,2,1/2/2022,4/24/2022,5,5,5,5,5,5,5,0,0,0.04
45505206,2.03E+13,4/15/2026,previous scrape,Bright & Modern Live/Work Stay in West Bed Stuy,367954857,1.47E+18,Ricardo,"5,6","5,6",2,t,Brooklyn,40.68553,-73.9506,Entire rental unit,Entire home/apt,3,1.5,1 bath,1,1,192.67,30,5780.1,30,1125,4/15/2026,28,11/1/2020,3/1/2026,4.89,4.86,4.71,4.96,4.82,4.54,4.75,0,0,0.42
45527090,2.03E+13,4/14/2026,city scrape,Comfy Quiet Retreat: 1 BR & 1 Pvt Bathroom,368570321,1.47E+18,Ivan,"5,6","5,6",1,t,Brooklyn,40.66673,-73.98563,Private room in townhouse,Private room,2,1,1 private bath,1,1,300,2,600,2,1125,4/14/2026,305,10/4/2020,4/7/2026,4.98,4.98,4.99,4.97,4.99,4.98,4.93,1,0,4.53
45547497,2.03E+13,4/15/2026,previous scrape,Artsy & Cozy Room | Shared Space Bushwick Brooklyn,232653095,1.47E+18,Michael,"7,3","4,0",1,t,Brooklyn,40.68344,-73.90727,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,301,20,6020,30,365,4/15/2026,11,4/9/2022,5/22/2022,4.82,5,5,5,5,4.91,4.82,1,0,0.22
45557629,2.03E+13,4/15/2026,previous scrape,Special opportunity in top New York neighbourhood,4199653,1.46E+18,Jennifer,"13,4","5,6",1,t,Manhattan,40.78063,-73.95273,Entire rental unit,Entire home/apt,1,1.5,1 bath,1,1,80.33,60,4819.8,60,120,4/15/2026,2,5/9/2021,7/21/2021,4.5,4.5,3.5,5,4,5,5,0,0,0.03
45652910,2.03E+13,4/15/2026,previous scrape,Two Bedroom + Two Bath Apt. Onsite Gym & More!,293753583,1.47E+18,Shanna,"6,7","6,2",13,t,Manhattan,40.7584,-73.99308,Room in aparthotel,Entire home/apt,4,1.5,2 baths,2,1,301,20,6020,30,1125,4/15/2026,2,5/20/2022,9/1/2022,5,5,5,5,4.5,5,4.5,0,0,0.04
45580965,2.03E+13,4/15/2026,previous scrape,"An elegant and spacious place, 15 minutes to JFK.",56403037,1.47E+18,Jane,"10,2","7,2",1,t,Queens,40.68903,-73.84956,Private room in home,Private room,1,1.5,1.5 baths,3,1,45.33,30,1359.9,30,90,4/15/2026,2,4/27/2024,7/26/2024,4.5,4.5,4.5,5,5,4.5,4.5,1,0,0.08
45834849,2.03E+13,4/14/2026,city scrape,Home away from Home,347560493,1.47E+18,Tracey,"5,10","5,6",4,t,Queens,40.76212,-73.87315,Private room in home,Private room,2,1,1 shared bath,1,1,238.51,1,238.51,1,730,4/14/2026,65,11/8/2020,9/20/2025,4.26,4.46,4.31,4.63,4.65,4.38,4.28,4,0,0.98
45850424,2.03E+13,4/15/2026,previous scrape,High fl condo with mesmerizing Harbor views-May 22,42423050,1.47E+18,Savitha,"10,7","5,6",1,t,Manhattan,40.70724,-74.01493,Entire condo,Entire home/apt,4,1.5,1 bath,1,1,301,20,6020,180,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
45863833,2.03E+13,4/15/2026,previous scrape,Spacious private room renovation 2020,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68954849,-73.94300079,Private room in rental unit,Private room,2,1.5,0 shared baths,1,1,82.33,30,2469.9,30,367,4/15/2026,3,2/5/2021,1/18/2025,2,2,3.67,3.67,3,3.33,1.67,13,0,0.05
45876170,2.03E+13,4/15/2026,previous scrape,"Comfy Room, backyard Renovation 2020",371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.689548,-73.943001,Private room in rental unit,Private room,1,1.5,2 shared baths,1,1,53.27,30,1598.1,30,367,4/15/2026,4,11/20/2021,4/25/2025,4.5,5,4,4.5,4.5,4,4.5,13,0,0.07
45894474,2.03E+13,4/15/2026,previous scrape,Amazing Room Renovation 2020,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68954849,-73.94300079,Private room in rental unit,Private room,1,1.5,2 baths,1,1,53.27,30,1598.1,30,303,4/15/2026,1,10/4/2025,10/4/2025,5,5,5,4,5,5,5,13,0,0.15
45894654,2.03E+13,4/15/2026,previous scrape,Brand NEW private ROOM,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68954849,-73.94300079,Private room in rental unit,Private room,1,1.5,2 baths,1,1,53.27,30,1598.1,30,298,4/15/2026,2,9/26/2021,11/13/2021,2.5,3.5,4.5,4,3,2.5,2,13,0,0.04
45896593,2.03E+13,4/15/2026,previous scrape,Legends Palace,364376879,1.47E+18,Beverly,"5,7","5,6",1,t,Brooklyn,40.66115,-73.91118,Entire rental unit,Entire home/apt,4,1.5,2 baths,2,1,151.93,30,4557.9,30,1125,4/15/2026,51,10/26/2020,7/8/2025,4.73,4.82,4.88,4.76,4.84,4.29,4.67,0,0,0.77
45907219,2.03E+13,4/15/2026,previous scrape,"Comfy Room, close to G train",371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68955,-73.943,Private room in rental unit,Private room,1,1.5,0 baths,1,1,53.27,30,1598.1,30,367,4/15/2026,0,,,,,,,,,,13,0,1.17
45907342,2.03E+13,4/15/2026,previous scrape,"Modern Room, close to G train",371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68955,-73.943,Private room in rental unit,Private room,1,1.5,0 baths,1,1,53.27,30,1598.1,30,367,4/15/2026,3,5/29/2022,12/30/2025,4.67,3.33,3.33,4,3.33,3.67,3.67,13,0,0.06
45907938,2.03E+13,4/15/2026,previous scrape,Showroom Party Space. Fully Automated. Super chic,372162877,1.47E+18,Hy,"5,5","5,5",1,t,Manhattan,40.74547,-73.99369,Entire rental unit,Entire home/apt,2,1.5,2 baths,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
45710731,2.03E+13,4/15/2026,previous scrape,Private & Cozy Studio in the center of NYC,170568130,1.47E+18,Ignacio,"8,2","8,2",4,t,Manhattan,40.74372,-73.98066,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,105.83,30,3174.9,30,1125,4/15/2026,274,11/9/2020,3/14/2026,4.47,4.62,4.27,4.77,4.74,4.87,4.25,0,0,4.14
45733243,2.03E+13,4/15/2026,city scrape,Broadway Family Escape,370725742,1.47E+18,Lidia,"5,6","5,6",4,t,Manhattan,40.74814,-73.98664,Entire loft,Entire home/apt,6,1,1 bath,0,3,352.2,1,352.2,1,90,4/15/2026,115,5/11/2021,3/28/2026,4.5,4.6,4.45,4.76,4.63,4.87,4.54,0,0,1.92
45738105,2.03E+13,4/15/2026,previous scrape,Charming and Sunfilled Studio in Brooklyn,370772965,1.47E+18,Lloyd,"5,6","5,6",1,t,Brooklyn,40.65815,-73.94899,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,126.23,30,3786.9,30,1125,4/15/2026,97,10/18/2020,11/25/2023,4.85,4.86,4.86,4.87,4.95,4.77,4.81,0,0,1.45
45952953,2.03E+13,4/15/2026,previous scrape,Private Bedroom in Brooklyn Renovation 2020,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.689548,-73.943001,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,367,4/15/2026,1,11/17/2025,11/17/2025,5,5,5,5,5,5,5,13,0,0.2
45953196,2.03E+13,4/15/2026,previous scrape,Brand New Private ROOM,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.689548,-73.943001,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,367,4/15/2026,1,2/5/2024,2/5/2024,4,4,4,2,4,3,3,13,0,0.04
45954683,2.03E+13,4/15/2026,previous scrape,NEW Stylish private room close to  G train,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.689548,-73.943001,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,367,4/15/2026,2,8/31/2021,8/11/2023,4,4,3.5,4,3,4.5,4.5,13,0,0.04
45969792,2.03E+13,4/15/2026,previous scrape,Fully furnished and comfortable 1 bedroom apt.,199204383,1.47E+18,Frank,"7,9","5,5",1,t,Brooklyn,40.6572,-73.96165,Entire rental unit,Entire home/apt,3,1.5,1 bath,1,1,323.72,30,9711.6,30,30,4/15/2026,9,11/8/2020,9/26/2021,5,4.89,4.78,4.44,4.78,4.89,5,0,0,0.14
46006972,2.03E+13,4/15/2026,previous scrape,Modern NEW Renovation ROOM,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.689548,-73.943001,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,367,4/15/2026,4,12/20/2020,8/31/2023,3.75,3.5,3,4,3.5,3.25,3.5,13,0,0.06
46035129,2.03E+13,4/15/2026,previous scrape,"""Beautiful Traveler Room"" Brooklyn Medical Student",366283494,1.47E+18,Alice,"5,7","5,7",1,t,Brooklyn,40.62787,-74.00814,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,301,20,6020,30,30,4/15/2026,76,10/30/2020,12/7/2021,4.78,4.76,4.84,4.82,4.78,4.57,4.78,1,0,1.14
46054149,2.03E+13,4/15/2026,previous scrape,ABSOLUTELY GORGEOUS VICTORIAN STYLE SPACIOUS ROOM,43993869,1.47E+18,Tamar,"10,7","5,5",1,t,Manhattan,40.76806,-73.95025,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
46119792,2.03E+13,4/15/2026,previous scrape,Amazing Modern ROOM,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68954849,-73.94300079,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,365,4/15/2026,0,,,,,,,,,,13,0,1.17
46120125,2.03E+13,4/15/2026,previous scrape,Spacious New  Private Room,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68954849,-73.94300079,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,365,4/15/2026,2,2/28/2021,12/24/2021,3.5,3.5,2.5,3.5,4,3.5,3.5,13,0,0.03
46120337,2.03E+13,4/15/2026,previous scrape,New Private Room in BedStuy,371795453,1.47E+18,Outpost Club,"5,6","5,6",13,t,Brooklyn,40.68954849,-73.94300079,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,53.27,30,1598.1,30,365,4/15/2026,3,1/20/2021,2/1/2023,5,5,4.67,5,5,3.33,4.33,13,0,0.05
46121940,2.03E+13,4/15/2026,previous scrape,Artsy space high ceiling private bath in Brooklyn,310588738,1.47E+18,Jilbert,"6,4","6,4",2,t,Brooklyn,40.68505,-73.93858,Private room in rental unit,Private room,1,1.5,1 private bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
45815060,2.03E+13,4/15/2026,previous scrape,"Great big room in Brooklyn, big space",371421385,1.46E+18,Patrick,"5,6","5,5",7,t,Brooklyn,40.68546,-73.87385,Private room in home,Private room,3,1.5,1 shared bath,1,1,55.33,30,1659.9,30,365,4/15/2026,104,11/7/2020,6/29/2025,4.69,4.75,4.72,4.85,4.88,4.42,4.62,6,0,1.57
46350355,2.03E+13,4/15/2026,previous scrape,"Spacious homely duplex hidden Gem, Upstairs unit.",214171931,1.47E+18,Camorine,"7,7","7,7",1,t,Queens,40.67582,-73.77963,Entire guesthouse,Entire home/apt,6,1.5,2 baths,3,1,314.47,30,9434.1,30,30,4/15/2026,56,12/28/2020,9/17/2023,4.57,4.68,4.55,4.71,4.7,4.54,4.43,0,0,0.87
46154815,2.03E+13,4/15/2026,previous scrape,L.I.C. BR #2,373960546,1.47E+18,Alinca,"5,5","5,5",2,t,Queens,40.76568,-73.91128,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,52.2,30,1566,30,180,4/15/2026,81,11/5/2020,9/1/2023,4.38,4.46,4.23,4.59,4.6,4.46,4.42,2,0,1.22
46393855,2.03E+13,4/15/2026,previous scrape,Spacious Bushwick 3BR (15 Minutes to Manhattan!),37808742,1.47E+18,Moe,"10,9","5,5",2,t,Brooklyn,40.69407,-73.92631,Entire rental unit,Entire home/apt,6,1.5,1 bath,3,1,154.9,30,4647,30,1125,4/15/2026,15,7/19/2021,7/8/2025,4.13,4.33,4.53,4.6,4.6,4.6,4.2,0,0,0.26
46400759,2.03E+13,4/15/2026,previous scrape,Guest sweet Guess A living room 2 yourself,373604254,1.46E+18,Beautiful,"5,5","5,5",1,t,Bronx,40.87067,-73.82683,Private room in serviced apartment,Private room,1,1.5,1 shared bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
46402076,2.03E+13,4/15/2026,previous scrape,2020 New construction in Williamsburg,204704622,1.47E+18,Momoyo,"7,8","7,8",296,t,Brooklyn,40.70475,-73.9425,Private room in townhouse,Private room,2,1.5,1 shared bath,1,1,60.87,30,1826.1,30,1125,4/15/2026,2,8/31/2023,10/1/2023,5,5,5,5,4,4.5,5,202,0,0.06
46213282,2.03E+13,4/15/2026,previous scrape,Midtown 45 One-Bedroom Prime location w/rooftop,303719667,1.47E+18,Chris,"6,5","6,5",867,t,Manhattan,40.75152,-73.97227,Entire condo,Entire home/apt,6,1.5,2.5 baths,2,1,301,20,6020,30,730,4/15/2026,0,,,,,,,,,,0,0,1.17
46331352,2.03E+13,4/15/2026,previous scrape,Sheapshead Bay immaculate rooms for rent,368414381,1.47E+18,William,"5,6","5,5",3,t,Brooklyn,40.5867,-73.94918,Private room in rental unit,Private room,8,1.5,1.5 shared baths,1,1,301,20,6020,38,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
46331952,2.03E+13,4/15/2026,previous scrape,renovated very sunny 7 room 5 bedroom,368414381,1.47E+18,William,"5,6","5,5",3,t,Brooklyn,40.5885,-73.94902,Entire rental unit,Entire home/apt,7,1.5,1.5 baths,5,1,301,20,6020,31,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
46468503,2.03E+13,4/15/2026,previous scrape,Perfect NYC Location! Comfy Room + Amazing View,688153475,1.47E+18,Bel And Camila,"1,0","1,0",1,t,Manhattan,40.76175,-73.95067,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,307,1,307,1,4,4/15/2026,154,6/26/2021,4/13/2026,4.92,4.93,4.98,4.86,4.94,4.88,4.73,1,0,2.63
46490720,2.03E+13,4/15/2026,previous scrape,Beautiful room,375909286,1.47E+18,Erica,"5,4","5,4",1,f,Queens,40.70263,-73.77943,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,301,20,6020,30,365,4/15/2026,2,12/4/2020,12/7/2020,4.5,5,4,5,5,4.5,5,1,0,0.03
46548617,2.03E+13,4/15/2026,previous scrape,Comfy Room III,197516314,1.47E+18,Genny,"7,9","7,9",2,t,Staten Island,40.63373,-74.13372,Private room in townhouse,Private room,3,1.5,1.5 baths,1,1,37.06,30,1111.8,30,1125,4/15/2026,8,1/23/2021,5/15/2023,4.38,4.5,4.5,4.88,4.63,4.38,4.63,2,0,0.13
46507407,2.03E+13,4/15/2026,previous scrape,Large & simplistic 2 Story SF home,376162527,1.47E+18,Nicole,"5,4","5,4",1,t,Brooklyn,40.72287,-73.94545,Entire home,Entire home/apt,10,1.5,1.5 baths,5,1,301,20,6020,30,1125,4/15/2026,49,12/16/2020,11/16/2022,4.37,4.45,4.31,4.53,4.73,4.61,4.47,0,0,0.76
46510270,2.03E+13,4/15/2026,previous scrape,The Cozy Blue House - Charming Home Near SI Ferry,376179374,1.47E+18,Paula,"5,4","5,4",1,t,Staten Island,40.61169,-74.08928,Entire home,Entire home/apt,7,1.5,2 baths,4,1,332.8,30,9984,30,1125,4/15/2026,136,12/6/2020,1/5/2024,4.97,4.96,4.96,4.98,4.98,4.7,4.95,0,0,2.08
46575820,2.03E+13,4/15/2026,previous scrape,2BR Penthouse Apartment in the heart of NYC,376601023,1.47E+18,Kanvar,"5,4","5,4",1,t,Manhattan,40.75219,-73.99686,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
46601386,2.03E+13,4/15/2026,previous scrape,Guest suite w/Pvt entry in Queens,342323079,1.47E+18,Cathy,"6,0","5,5",1,t,Queens,40.71569,-73.85379,Private room in home,Private room,2,1.5,1.5 bath,1,1,155,2,310,2,700,4/15/2026,274,12/11/2020,4/1/2026,4.77,4.79,4.69,4.92,4.91,4.91,4.77,1,0,4.21
46523793,2.03E+13,4/15/2026,previous scrape,Bronx large guest room close  to Manhattan,373955746,1.47E+18,Emmanuel,"5,5","5,4",1,t,Bronx,40.82652,-73.89088,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
46641962,2.03E+13,4/15/2026,previous scrape,Two bedroom apt in Manhattan Lower East Side.,305489297,1.47E+18,Stavros,"6,5","6,5",6,t,Manhattan,40.71226,-73.98901,Entire rental unit,Entire home/apt,3,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,4,11/7/2021,8/13/2023,5,5,5,5,5,4.75,4.75,0,0,0.07
46669233,2.03E+13,4/15/2026,previous scrape,MANHATTAN GEM:      A quite large charming apt,376691941,1.47E+18,Bernadene,"5,4","5,4",1,t,Manhattan,40.72956,-74.00513,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,123.52,31,3829.12,31,1125,4/15/2026,20,5/31/2022,11/15/2025,4.8,4.95,4.65,5,4.95,5,4.85,0,0,0.42
46677269,2.03E+13,4/15/2026,previous scrape,Amazing New Room,377246343,1.47E+18,Outpost Club,"5,4","5,4",2,t,Brooklyn,40.68896,-73.93776,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,68.57,30,2057.1,30,367,4/15/2026,2,3/10/2021,5/31/2022,5,5,4.5,5,4.5,3.5,4.5,2,0,0.03
46679008,2.03E+13,4/15/2026,previous scrape,Best place to be in NYC   ...,377261591,1.47E+18,Constantin,"5,4","5,4",2,t,Queens,40.74521,-73.94851,Entire rental unit,Entire home/apt,3,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
46687219,2.03E+13,4/15/2026,previous scrape,Best place in NYC,377261591,1.47E+18,Constantin,"5,4","5,4",2,t,Queens,40.74643,-73.94631,Entire rental unit,Entire home/apt,4,1.5,1 bath,2,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
46689847,2.03E+13,4/15/2026,previous scrape,Vacation Home Queens,483093068,1.49E+18,Bianba,"3,6","3,2",5,t,Queens,40.7609,-73.87744,Private room in home,Private room,4,1.5,1 shared bath,1,1,93.59,30,2807.7,30,1125,4/15/2026,25,11/17/2022,3/31/2026,4.56,4.48,4.48,4.68,4.64,4.48,4.44,1,0,0.6
46539011,2.03E+13,4/15/2026,previous scrape,Practical Private Room #335 D,305240193,1.46E+18,Elena,"6,5","5,11",31,t,Manhattan,40.73907,-73.99782,Private room in rental unit,Private room,1,1.5,0 shared baths,5,1,114.37,30,3431.1,30,180,4/15/2026,0,,,,,,,,,,19,0,1.17
46713266,2.03E+13,4/15/2026,previous scrape,Lovely Room in Beautiful Bed-Stuy,377246343,1.47E+18,Outpost Club,"5,4","5,4",2,t,Brooklyn,40.68997,-73.93709,Private room in rental unit,Private room,2,1.5,2 shared baths,1,1,65.23,30,1956.9,30,367,4/15/2026,2,7/31/2022,7/11/2023,3.5,3.5,4,4.5,3.5,4,3.5,2,0,0.04
46786946,2.03E+13,4/15/2026,previous scrape,Art deco/ antique  furnished apartment,368414381,1.47E+18,William,"5,6","5,5",3,t,Brooklyn,40.58852,-73.95086,Entire guest suite,Entire home/apt,7,1.5,1.5 baths,5,1,301,20,6020,30,365,4/15/2026,0,,,,,,,,,,1,0,1.17
46795911,2.03E+13,4/15/2026,previous scrape,7/E/F/M/R Subway train take you anywhere you want,204704622,1.47E+18,Momoyo,"7,8","7,8",296,t,Queens,40.74251,-73.89568,Private room in townhouse,Private room,2,1.5,1 shared bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,202,0,1.17
46799074,2.03E+13,4/15/2026,previous scrape,Cozy Bedroom at Columbus Circle!,25282898,1.47E+18,Art,"11,3","8,11",3,f,Manhattan,40.76621,-73.98466,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,301,20,6020,30,31,4/15/2026,18,12/29/2020,7/31/2023,4.94,5,4.72,5,4.94,5,4.78,3,0,0.28
46834761,2.03E+13,4/15/2026,previous scrape,Thelma Brooklyn apartment,378375077,1.46E+18,Daquana,"5,4","5,4",2,t,Brooklyn,40.61089,-73.97823,Entire rental unit,Entire home/apt,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
46852430,2.03E+13,4/15/2026,previous scrape,Thelma apartments,378375077,1.46E+18,Daquana,"5,4","5,4",2,t,Brooklyn,40.61211,-73.97999,Entire rental unit,Entire home/apt,1,1.5,1 bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
47153673,2.03E+13,4/15/2026,previous scrape,Newly renovated clean and accessible to transport,72400000,1.47E+18,Alpha,"9,10","5,3",1,t,Bronx,40.82986,-73.87609,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,301,20,6020,30,1125,4/15/2026,0,,,,,,,,,,1,0,1.17
46900879,2.03E+13,4/15/2026,previous scrape,Hudson Yards 2 Bed/2Bath w/Laundry & Amenities,378877200,1.47E+18,Alia,"5,4","5,4",1,t,Manhattan,40.75364,-73.99492,Entire rental unit,Entire home/apt,4,1.5,2 baths,2,1,301,20,6020,210,1125,4/15/2026,0,,,,,,,,,,0,0,1.17
46902179,2.03E+13,4/15/2026,previous scrape,Beautiful Studio Midtown 45 NYC,104401000,1.47E+18,Maxx,"9,4","5,5",173,t,Manhattan,40.75363,-73.97293,Private room in resort,Private room,2,1.5,1 private bath,1,1,501,2,1002,2,28,4/15/2026,5,5/21/2022,9/26/2025,4.2,4,4.2,4.2,4.2,4.2,3.8,1,0,0.11
46913873,2.03E+13,4/14/2026,city scrape,Harlem comfort,378956905,1.47E+18,Christopher,"5,4","5,4",2,t,Manhattan,40.81752,-73.94521,Private room in rental unit,Private room,2,1.5,1.5 baths,1,1,314,4,1256,4,30,4/14/2026,117,2/21/2021,3/26/2026,4.96,4.97,4.83,4.97,4.98,4.85,4.88,1,0,1.87
46917182,2.03E+13,4/15/2026,previous scrape,Your Home Away from Home,378995497,1.46E+18,Latoya,"5,4","3,3",1,t,Queens,40.6564442,-73.73484073,Entire guest suite,Entire home/apt,3,1.5,1 bath,1,1,133.13,30,3993.9,30,1125,4/15/2026,51,3/6/2023,11/2/2023,5,4.98,5,4.94,5,4.9,4.96,0,0,1.35
46923243,2.03E+13,4/15/2026,previous scrape,"Greenpoint- Quiet Block, Tree Lined Street, Trendy",346357287,1.47E+18,Nicole,"5,11","5,4",1,t,Brooklyn,40.72833,-73.94811,Entire home,Entire home/apt,6,1.5,1 bath,3,1,296.22,30,8886.6,30,1125,4/15/2026,166,2/6/2021,3/17/2025,4.97,4.96,4.96,4.99,4.97,4.97,4.9,0,0,2.63
46929299,2.03E+13,4/15/2026,previous scrape,Private room,379173450,1.47E+18,Emine,"5,4","5,4",1,t,Brooklyn,40.60693,-73.96776,Private room in rental unit,Private room,1,1.5,1 shared bath,1,1,553.47,30,16604.1,30,1125,4/15/2026,1,1/24/2021,1/24/2021,5,5,5,5,5,5,5,1,0,0.02
47232956,2.03E+13,4/15/2026,previous scrape,Cozy private house 1bed room for you.,311340454,1.47E+18,Jinseo,"6,4","6,4",1,t,Queens,40.74587,-73.9218,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,301,20,6020,30,180,4/15/2026,0,,,,,,,,,,0,0,1.17
47239416,2.03E+13,4/15/2026,previous scrape,Lovely 1 Bedroom in Gowanus/Boerum Hill,58389104,1.47E+18,Nancy,"10,2","5,3",1,t,Brooklyn,40.68314,-73.98769,Entire rental unit,Entire home/apt,4,1.5,1 bath,1,1,86.23,31,2673.13,31,1125,4/15/2026,7,1/9/2021,11/21/2025,4.14,4,4.14,4.29,4.14,4,4,0,0,0.11
47281460,2.03E+13,4/15/2026,previous scrape,One bedroom suite in Classic NYC Brownstone,381782081,1.47E+18,Fatou,"5,3","5,3",1,t,Manhattan,40.80855,-73.93788,Private room in townhouse,Private room,2,1.5,1 shared bath,1,1,342.7,30,10281,30,1125,4/15/2026,1,10/11/2021,10/11/2021,5,5,4,5,4,5,4,1,0,0.02
47295606,2.03E+13,4/15/2026,previous scrape,Cozy Full Bed for 1or2,373960546,1.47E+18,Alinca,"5,5","5,5",2,t,Queens,40.76545,-73.91149,Private room in rental unit,Private room,2,1.5,1 shared bath,1,1,45.43,30,1362.9,30,80,4/15/2026,50,3/13/2021,11/5/2023,4.6,4.6,4.66,4.88,4.9,4.62,4.42,2,0,0.81
47337463,2.03E+13,4/15/2026,previous scrape,"Modern, Stylish Brooklyn Bungalow",534879691,1.47E+18,Michael,"2,7","2,7",1,t,Brooklyn,40.63939,-73.90794,Entire rental unit,Entire home/apt,2,1.5,1 bath,1,1,134.46,30,4033.8,30,1125,4/15/2026,130,2/18/2021,9/24/2023,4.72,4.81,4.74,4.86,4.88,4.64,4.73,0,0,2.07
47395232,2.03E+13,4/14/2026,city scrape,Affordable in ENTiRE APT in heart of Manhattan.,382617662,1.47E+18,Jake,"5,3","5,3",7,t,Manhattan,40.74744,-73.98877,Entire rental unit,Entire home/apt,4,1,1 bath,0,2,268,1,268,1,1125,4/14/2026,256,1/13/2021,3/22/2026,4.61,4.76,4.54,4.91,4.71,4.89,4.54,0,0,4
47396746,2.03E+13,4/15/2026,city scrape,Affordable in ENTiRE APT in heart of Manhattan.,382617662,1.47E+18,Jake,"5,3","5,3",7,t,Manhattan,40.74768,-73.98693,Entire rental unit,Entire home/apt,4,1,1 bath,0,2,218,1,218,1,1125,4/15/2026,300,1/15/2021,3/29/2026,4.63,4.81,4.47,4.86,4.69,4.88,4.58,0,0,4.69
47397326,2.03E+13,4/15/2026,city scrape,Affordable in ENTiRE APT in heart of Manhattan.,382617662,1.47E+18,Jake,"5,3","5,3",7,t,Manhattan,40.74757,-73.98887,Entire rental unit,Entire home/apt,4,1,1 bath,0,2,338,1,338,1,1125,4/15/2026,280,1/11/2021,3/29/2026,4.59,4.78,4.44,4.88,4.74,4.9,4.5,0,0,4.37
